Twitter,Twitter_Verified,ETH_Address,Debank_Follower_Count,Base_Address,TVF,Net_Worth
kp6c6p6c,True,0xe5c80a7963c0d8f4ab9c0bb8d854e47594cf9394,235,0xe1017ad303c8986ca5b3dd46ba3ac58e13969bc6,79108567,2935
ItisLumberjack,True,0xe07888d2f0e57a4bd0d0e30b6c7fb0a0178c6e0d,239,0x5af2c4aff2e9f1c5033a07abb3e3a0ecd07f6650,3090772,3601
md_shaonhalsana,False,0xb3bc0e8a321d78c36e30a24a97940d532e5902d0,1646,,6088779,1205
d34neth,True,0x192530e642b2a1009149e7197b249ace9e06924c,797,0xb41d3e49883ffb029fb70ceba58c76ae11374955,3045254,2850
vuairca,True,0x622ee46278ce2daa5b6c8be72060e22991af3950,1148,,4145424,1757
HerbertHands,False,0x196d44adcdf5083a1effd9a8922683fcfc110f5e,255,,2824801,241093
3AsiansCapital,True,0x0507b3ffe3836ad0f256f3d53b8fa7653e54e2eb,269,,3975418,17958
interinvesting,False,0x7bfb6030e9ab4f418e19950365c81cd82d115c78,3484,0x8db28ded7a8ec3759a02a6d66592fb4219ac4be1,1352046,3689
MildredTobias4,True,0x070330e027a3e4327ba69f0c8a1885df4b545837,371,,1111322,3744
raywind_ig,True,0x7cbff5b9e6cb68188b2df874f723deb064baa914,1889,,41226000,12405
RajRaus26,True,0xf09a9e448c4ae0a813d4489dc3424cfaaad42026,1102,,1435752,3235
Arnas46740290,False,0x54f2d57856e44dcf81880df34df300d145cc7d57,991,,6451177,79278
SouIzi92,True,0xfe5b9bf887c0fc5e784ce6e94a3e8d178d2297bb,1063,0x9623e26a1b567051a21b45dabb3d09139e5f4299,1327284,7505
cryptojemmm,True,0xc655eb4cf3a5e9d202d8cbdd5f18eb4e8a87f45f,257,0xdab3013cdf1d1ecb678956999a437571ca712282,1627470,7098
nftpato97,True,0x1d6f5714e89b10eba32627f4afc230c0c2711304,976,0xc678e706c6d51278d085953f45970d5a8dcc5945,5352820,3946
Discipulos_sc,True,0x90b2f8d216893165db89ec2614fa88c7dabe5e58,1288,,3839113,1030
0xseventh,True,0x443c0f265141098407d058dde09904b48765d706,633,,4635334,8321
cocoliny11,True,0xc9c5dc94a13a0fb3792928654a8689fd7b00510e,581,,2995167,2215
EXORCIST_AN,True,0x035b1a48d2434cdb3a7197731c763c886bab160e,3856,,7886330,185
jainecullen,True,0x53fe1b209c917eeeb996720fe5418572bc0e836c,497,,4562424,50088
0xoldboy,True,0xcc4f1cb6064a69ac83a5133ffcf09217ae33c2cf,607,0x2f9832b7258947a4362b55d91c3c81957d7f37e5,713753,942
aalone_man,True,0xd84fcc154f6927d09f868c16706a16ad2fb7b6d1,2155,,4362525,5412
mostafa10896628,True,0x7d0c256e840e630a7094df7aedc8fffc555cda18,385,,1874244,1961
barmaglot0707,True,0x01abcd06cf5221cb2b9688878c27e54ee06101dd,3449,0x6437394c8b20c1ed870d5915a61946fd6181de19,38769013,1217
mamadjackal,True,0x6ae9e1bea180489eb75195176c491b7485fb68be,1041,0xb0722ac564463d72b498399657f521f41be3e6eb,3090669,1333
johny681yy,True,0x7f32cbc2483a40992cf98b4dd310a6f3b67e1bde,651,0x367321b33f6c41c0686ae92d5e7881e8bf276dbd,1913231,7114
w22py,True,0x9426657a9445d82a73f6457edc28654ccd908aaf,396,0x2909dd793d83fb61157607041f3c593aab5c3664,1210406,1874
ludo25192422,True,0xdae55f2c0367f24d13e72e75392cf2d68a450f7e,364,,2219895,14731
catmistry1,True,0x55c05ca5e71e4c538713fe195d7dbf9a3c5fbc2e,484,0xcc196e6b282ed20952451be6ec9f0bfb900750c0,2010333,2203
mi1899lan,True,0x5584cf54ade7c81ab6d6bc870c714f87fc0a7721,1373,0x48dda716f532ed4343cf2a41f41a227a9bbf6a78,5215405,37275
zugeschlagenDE,True,0x447ccb085fb749b73bd15a697ab2bc8fe07057dd,709,,3082999,9153
12_habiba,True,0xbc29091f4aa2a953e8496ef58acd7479bc98aa8c,1090,,1432777,1886
regenyus4,True,0xdb822b9a7ec10dd2b394ee6420698fce607edb8a,299,,830931,1410
pshadoww,True,0xff5df32fc2ad0421662109f6998fdf7db30944a7,1929,,11201160,414873
lisenokbob,True,0x8b7eea22386bfa6ef40407f766cc12975958f23b,940,,3563848,2527
0x37Cheva,True,0x37db80c2fa7615a1f31515a84a428a32813ce48a,503,0x0a53b5d6dd993493be142e1486e266ce8e15eedf,5645751,46379
nhatkhanh369,True,0xef13b0272700ca22c57e055f0d2ad40d6c78155e,4051,,16506069,2541
2ghotbii,True,0xb4e97e24739bae193a7ef041f110dde8e7fef754,1041,,1715826,2353
GtpChaiwat,True,0x39afe2176de832be2a5164e5fc91e27d1355c88d,275,,18953654,2176
icryptosystem,True,0x32090daec1db4d22619bdeb2685c27713a927be3,290,,1660309,755
gamletsarangan,True,0x6a3c8ff22cd2fed0d0af6d2ba82490dc15fe4dd2,756,,9313944,655
q3kia,True,0x6e77bc34b1ed11fdd8f5f6f2bda9a42dd3b88f82,292,0x3f8127d6075e83a1c8340e8da0abfbe16dd77c32,11886671,5855
DD79123487,True,0x4f459dc2a1dac3cfb64dc5dceba6ab02d8e1fc1c,1037,,1676378,1031
gamefinanceru,True,0x962820f5a960989b8dd9230a6b0bd1f7f8516aa1,854,0x606940f85bbf3a777e7978d3b4858bd68da8ec06,2503250,2303
marionofront,True,0xc1fc1377c8ded3e0eeb431978f8abfa41657c5ae,645,,2246512,9317
00adreno00f23,False,0x857a5d39462d048049bf31e427f12ee18fd0e20d,548,0x29174415be54413b14a17739f31ec78d018520e4,2667739,3243
PFilsound,True,0xf75729dca43e96dc38f519d1dbefb950ae95a507,763,,2140261,5243
kimamananiisan,True,0x43c89407960a524cb8c6ce09d647423fcecc40c6,426,,19219776,10148
lnqn0106,True,0x81e877dd467f65b79aff559a8fafed6e95f01ad8,1072,0xd10ce31368cbb1760da684d9f7879e0dda0993be,1293232,2104
NikitaThree,True,0xdb8c9f8b07f62d8e33c966196546d3cf0f5d9bd9,423,0xf26d4b873e0d67c2356def8f91b5adf464952db1,51358572,4109
DanilaGavrilch1,True,0xfc69c4f1ac1a89230f640e5b3d08ec9a79fa27a8,577,,3319555,8510
0xmaomao,True,0x330bce303d27df0eb1b856da3464278db1db1ac5,265,0xb175a3b4a67cb7241b4ff79bcbdac428e89f9560,3204695,7524
kwswink67,True,0x2607f1dd06e82dbee06ff3790517d03f0fec0678,49,,2759729,6650
loupak17,True,0xf119f37754c80200e6838424af3d4b56a00d669b,200,,1783837,17285
Aragon00P,True,0xaf6652df47439f81554fc9747ac50065843269dc,573,,5784820,6660
hamidt86,True,0x64ac697f84bcddfacab514f07dd147c6958a7915,1291,,4227357,13622
Jlee5328,True,0x4f5fe8da30c1c11fe537730940ced62ac37ea371,159,,1544869,130408
moneygrid_joy,True,0x3214ef70ceaea3c0a5807cbbec3dbfa9f2683945,240,0x2bc9b753f38936e89d62c9b589b380f7f676ecab,1317399,5629
kimpoohboyy,True,0x29922bc69acb4a9af119dba9a6ec4e3aba00043e,737,0xd22500e18e8bfce38ade29978549a3145910837b,2062713,4413
enricripto0,True,0xc1e7ca17274c36a3358460f93ce30200916688b6,2462,0x37bb762215f7b68abb9affdb2f349e5778b2e3fc,4420953,1932
Abedzehra,True,0x1b11e4cdf56304d4d8a6e3645e219cfc30339e65,1258,,4842078,2916
insdmitry,True,0x5500e69d58d8f80b236c8a72fd52c538a5d5237f,675,0x257ff09be4f54164d38d705dfe4d366b980631c3,3535245,26415
Ardalvnl,True,0x68d7783a98a3a41bafc558549e3465cd1e665ca6,525,,1384756,4728
mapamapamapa08,True,0x626ae4a918baf6e26f3b3e6b7cf97eec404ffc8b,667,,3622597,17535
postmaharrie,True,0x8da11c008bd956ea25cebce8faeae10cc69ccd31,628,0xf0334441fdf7ad279abaf6fa2e1292b0ba7b08b3,2714680,4403
SKowalto,False,0x0aaf38602f6f5778ddd5f4781592b9574d5fbb7e,224,,915472,5868
danilvyp,True,0x84483fd26d4348d6fcb683fbc6ce75739d0e2322,320,0x7341575ef5d6077d99317fd8b4094604c74dff21,16918097,2558
the_megavega,True,0x8bace3a49a375027868cdd34e84521eed1f1b01d,766,0x0233e795648ecbf7ddb985d6c02a81189b479393,6489152,303315
0xprofessorjo,True,0xe92e0e9498c3835ef8cadfe92a23887a81c5a588,1772,0xbe3772220b190e2b2648e5ef46548f9eb06c9895,113855204,134
Raind98745190,True,0x8f226613d91be66e233b618d87c3dd0cc874a1c5,447,,1195603,738
freemint_nfts,True,0x884c95d6e9222d9e503bbfefad376321a85436ca,1170,,2104549,4197
Azamat25337137,True,0x60e315d6bd9e82370a609ca9d3f5a09e4ffb82e0,480,,86076749,1832
Cryptog11370333,True,0x8fa3aca9c712f3f582c8c6053e465c3f4db3cb83,482,,3602963,6184
kasoutsukayaro1,True,0x93b5c773d059ab62d68f8cdee0c9f072488d6827,355,,6084879,12161
Bizmesmen1,True,0x5a09a306f75f55f1a79e03c65712002b5fb2a1df,1838,,40225004,5357
ocsede,True,0xcefe2cdfafea1a4e277d3257e949bb3657e23913,342,,2944368,12007
t1SigHlD8ZPzHPe,True,0xccc9eb64075645130baa751d9898f4ced09da6fd,526,,2012476,10454
Darja22919961,True,0xf516eed4580e27547aa0ea32995acb45fcd499f6,1594,,2512696,1827
Aniokta20Ani,True,0xc297776d3f559431e924f67d4bef08ca1f033f06,1122,,1383424,2196
yully_crypto,True,0xc75ad9f1b13c964d6bf9396cf78e6165f79cf947,700,0x71f7f814047e5a2d48a583abccaf9fd16b95640b,2844831,24215
PBalanan,True,0xdacaa0a24985f662567885a123b3268884a221f1,675,,3457476,4556
sie1104,True,0xdcfae64f4a58728b10e1e16b53b40592166acae3,420,,2632026,13796
Crypt0_Invader,False,0xba85e7b5fc623014ccd394bbca960b1d8455faee,141,0x1f80b6754a48fa2157692329354595e596cc3bf3,13015531,1529
hood0r,True,0x1122a796fcb9d6f76926bccc840ae858e788cd6d,778,,1883706,2291
EVatcenko,True,0x1aa30bfecdec590a90d5b43ca9d717fcae92c564,255,,1381894,3820
lord_richan,True,0x86f4c5c3e66272b5073bdf9f99943adfd61d3707,414,,6374741,5931
jrugss,True,0xd595710aedaba1d2e18bfdbab46ab796664c6d89,281,0x5e6a6cca4527a62557544e955404df56bb5d2295,1529462,131505
beforemaxy,True,0x1950f983785b4cc4296cca4aae4156855de8be59,299,,20851164,3721
Grutkant,True,0xd1543ae2cc815b510d64a404ec58b3d4179cb2b5,359,,1317844,3731
0xpepeEth,True,0xc2ca4ee4c8c79796e8beea362f657f5004a9d1ca,2603,,6430395,7423
kulsa8,True,0x1d19da85322c5f14201be546c326e0e6f521b6e6,1227,,21001629,30474
Makaimura7777,True,0x975a03ffccbdb080655952eae6b608931a84a7cb,695,,64407665,78285
cryptoloss1,True,0x5c14c517991c2bd72c3495efed8c9aefdbd8b8e1,658,,852876,4438
eth_izum,True,0x5f1f6c7ae6944ef82966365946c1eeb2ea7a9505,1051,,3484869,5626
mstarahmed88,True,0x16a472f0f29ffb72348f7ce6e56e7c9acbd0bba3,4138,,10611118,6262
Nilo44507146,True,0xd657d64eaf9387ad3829163e93b0caa98d29f826,702,,2595521,8475
Yuppii20,True,0x328a22f3f47295e6caf31905459f9d8874c4bc85,1648,0xfbdfe583ad19ea5419942bfa611777fd08a97c3f,17649790,2592
jinukoh4962,True,0xd2deffe956c02635452c2d56ba4fd0a063186e00,804,0x678510e76ed97b881e180b3474b4e27bea865f22,4378204,4263
JeanBrasse_,True,0xbabb038737a7ae0dca02075e79ed5b7704c29827,173,0x1f6510499b4ba02bee17aed6815ef79d41ee8fb8,2694764,36905
 Chimenelu,False,0xeebb51df4137ef8b18ff0a037ae6acbc2b5c0a60,803,,21966533,1848
itsaditya_173,True,0x6c56ec6b28f2d1941d6c6b65988ee51dcb6acccb,704,,2250702,2170
Marcin_K88,True,0xc72e316d149367babe1234697e390ed43f77d23e,465,0xedc1c92aca78464b275d6289aa2a63c41f93b7d0,3820163,14639
0xezze,False,0x3803431f81fde7239c6947b09bdc02a8beac6ebc,286,0x87040766a54ad1b55b66abdbafa3a4c4752175f4,2620137,2306
Torvald_Son,True,0xba07c823f84bb2aa1cfda61cfa957750f2cf0022,662,,39367139,15430
Andri_253,True,0x1e988c37f6053ad8824c90a42b87e04740f804a9,1079,,1511166,1488
Antoine_B_93,True,0x97520b3d5a30be0d09c114adc8017c2b1ee49e4c,931,,1828033,5102
hamooncrypto,True,0x47b48e52627910761b93181f3441251b90382338,678,0x0a3214ae4467cb4d99e1a87d6eb14132b09b111f,1531598,6031
nil0618,True,0x3f6e473d9457452952026c6a77ea79a469d8bdd3,6716,,17135261,1880
Helga_Luxiano,True,0x6b796152085318d1c415762e9d876e50593e1b9f,191,,1569589,2542
HOMESPEAR,True,0x0b441f4c9798dc7dcf4a5f5ab4ea53f71ab39a7e,581,0x56fe7b8bf3890150904745d8ab06a0326bfdd90b,1555341,2945
rsnilix,True,0x651e71cdca9cf76b685cff717e1e68544f93b2da,1876,,16819564,370
tes_legends_rus,True,0x1c1a26d39c40f9f20122788bc50d384661c0af01,1998,,4705700,1271
GachiHoru,True,0x10455d2469b5235f95c2512026307bd77b1511d2,1552,,4230336,5891
JakubPS2,True,0x7db7ca58c73ed4cbc878b41a60128f9955f5099b,582,0x878a6d663e4be49ca3235ae9ba40871d3539bb69,2551982,1845
sl_radchenko,True,0x7230d59f056160b5bd420711f58765c2f34f51ba,129,0xb3d20381068c9c006ad369300d71fe58deacaaa6,2074717,6715
DabnielG,True,0x1706f86e1798e341944746fe336d63b60e1d0ccb,341,,9092185,2356
0xKyosuke,True,0x95861622f2a196952561e8e6125221c516500c8a,280,0xaac9b9291d44dff49af3ead549f62277236144ad,1926400,3296
IMAGRAYI,True,0x90d612fb10218cbb694ac525b7958bc1599e0c1c,682,,7811970,198
SPASoman,True,0xe94e955aaf45eb72823577a179f04c46b8ed2098,371,,18918209,14209
St0ne337,True,0x3e894a4804ae3bae136eb5f105724b93d46e9cd8,214,,1476114,2426
altarusus,True,0x47a235f03b07f57d9c39aff3beb00364db9e46b0,518,,3015895,7361
UgHaseong,False,0xb9985a47e22f50c0eb535a8feccf1455ee99d331,141,,13132675,3375
panda48084502,False,0x63dfeaa5d75b848a8c70e826681bc3475670fbad,433,,1331429,10060
ViBey39408629,True,0x422616b0056c02b7b8990e1199f4f1e9889bb9b7,878,0xc10e5e62216d6a4c8a893a6cd9d7fc6699941582,10009121,4005
Debank90de_TREZ,True,0xa6cb5c425fb5454812aeef09fbaa06a3a1f390de,748,,2527125,7332
deshchoinakshe,True,0x8c47469c70957a7f52bbebb498b0c11a1ade2b77,1090,0x637c9f86e8e6fc469ddd3b021297980aa05628fa,63577741,1645
arkinsight,False,0xd96e09913ee3e3afafe0921e2baf973aac8483d9,728,0xd998bdd0c8d94abf705003a7d58add575f2d92e5,1990117,6659
ak_acidjungle,True,0xa37dd822890beeb2892cfa59c423016205f0a642,114,0xb1477b8b72e92e7dcbc7d71fd3b3e08aa34659c2,1984697,1688
dennis_wang1,True,0x262252af4868da6c5a6f6c5f0970f1c628616811,289,0x4d9870a0672dd0300f2eac9439d47f4b9ee0866e,3246401,318812
Konstan272204,True,0xe288b5fb1ec2f720b3295df3af435f023469d824,1872,,4315918,999
skorobahatyi,True,0xe53d50d41843c81c107adbb639e64453b1c44d2c,867,,2356049,3362
ImbalancerG,True,0xd512e0aeea0228a35253ece18e40192e434c61fd,799,0x10c40124a40df53f847fe01798e3d2aa7990fcd3,3593122,1243
Peter37495416,False,0x8a98ee8c28bdfedaee59f5bc8a9f9faf92b63ec8,51,0x0610262d62fc93a6b150911fb539dbd717fa0f0b,37652563,13441
tr0cader0,False,0x20897a7d7e7bdc6fd1245561ee2214d47edbeff2,261,,1802618,6570
tupamarao,True,0xea7c2f220cb43f862b94258894911537c885d465,494,,2769749,6120
roohi99559344,True,0x06e84ad48a328e2b7c4dfb172c4edfb9fba6bd9b,970,,2127230,5016
MykesMayo,True,0x64ec961feafb06c3c2e334cdb7aa70d62a938359,260,,5409040,11030
vothien_eth,True,0x44e5f6c73aaaaedac93c40d73fd968450a605017,658,,76814750,481
maxos_max,False,0xdfc8a5b2422f68894058f7109e71e82b55aac94e,175,,1199550,4977
hiep3112,True,0x1a5f8687ae4290c21c867c8e09496c4a83f9e981,1057,,19136435,5152
wan333627,True,0xa06ae89f2e1146524a26bf00656e212d9c330824,399,0x7e5ca463607d861e839b00b43f2a82f469cd3dcf,1040127,695
pehatas,True,0x4c2a9100097de6c2e12d576d72c195a1d74c1ee0,429,,1455653,6673
olen_matvey_,True,0x790a38e1d6eba4e08ff1405bcdbf06651bb25b81,1012,,10925713,1869
sunny_PLUR,True,0xabc7ce7ad9f239543c10b85375a04b3a7012ef88,370,,40870948,233
dr_nft_bros_92,True,0xe154e14ea5eccd32b39ec6c140d5e4ab355d528c,576,0xa64bff6d8e89152a77b7110c46571a361f2c54a9,5396411,4433
BarryLemonade,False,0xf5a93410e7e32bbf28a8eaafbd7f241cf0b290fb,548,0x00024ba82043759e095a1b019036515505eaa045,8432102,212038
AkmalBharathi,True,0xeaf897c04ac896c69b311c279ff3b8ce1edfc2d8,1243,,1564648,1944
vannyfaulinaoct,True,0xf88fc908ced1e30d256803aac3d5dd11e5b6dcfb,1288,,2226129,1950
libreetheureux,False,0x8c2602831784bd8c213e84aff2c6368b6447808d,172,,3618032,3561
chikuwabooooon,True,0x7efb596e6958e33c7d74ab73d5aa4817ff58d182,731,,3962891,1787
thegreatcrypto,True,0xda5d3e3e670fda1206ef1b1a869c5a446b6d7e17,433,0x1acbcd8ffbc57c3c3bb0e74f25f9fdbedfaa1403,2098035,6488
iamalez,False,0x41bf4d0f733652de3ef43bb72d06237be94df3db,250,,5265616,20469
Project_DeloS,False,0x0eb9281b7985e295a65682545ba1152a52c7d4fb,402,,2670673,5708
frog_man415,False,0x7c45fb10a18f834a47cc3f470e97140a399b6af8,1198,,1680412,1088
AlexiosKonstan,True,0xed38ff1efb8207cfdfed75fad5004077819afc3a,1587,0x84883496e4209d304b4a62691b0d0f7852c4869c,1465057,2881
gada321,True,0x4f0614814995bef67c4cc95a36ecc76ab46296c0,797,0xfbd86634dbcbf397f14f8b74e33026d2bf607a44,8145369,9602
PhilipRak,True,0x9e4e087fcc1931b5bbe4dfdacc3e84056720594b,1033,,25390463,9971
avalyn_eth,True,0x6e543fd8a391fce4514f31eee7cd48889437aea3,384,0x633e6d77e94533bea9c3af600fe0c37b83f898ad,1274827,1646
RiseUp_crypto,False,0x2005e7d61bd0873ff3afc1e5c4ed19f482fd4704,1562,0xc5b13426d0c82230d2e31338a14c274d9ff4bd46,4570277,4654
ouioui92612,True,0xafef3d15f29a3f948a440d1ecd57eb212b12cb84,209,,14714934,14154
creong1221,True,0x4500998b58ec4fa2bdd9c0b7cc6971702307c1bf,1600,0x46858d25584e351702462c182aa6f8d235f10b8b,6672207,1339
0xwooru,True,0x2ea892903007db172ee1d6770eab1adfa7b145d7,125,0x305d81f2ca61c4c109e1aa15ca3223ad06dde5e0,1941557,769
boyzn_dahood,True,0xc929ccb5e214d55bd8cec88e2b83709c2adaeeed,1270,,1241835,7409
Alexand27248654,False,0xfe12948b55f1da3c427a962cd260b3608211679e,44,,5977865,32733
airdropman123,True,0xb9548f43ff9131f33bbce8ed4adc74333e706f66,719,0x9e8851327982d5395dacc593dc259f0bdbf464c6,2238773,2988
0xguni,False,0x2d23b731e5f04996a2dfdbe434c7d922afdb5e00,172,0x5bcf4c1a9b184b300e96323d36f160d200f815ce,1320283,112450
home,False,0x8adace41ec579423f149d7402f282301fcfaff36,721,0xcd283242cdc2695760d5e83aea8a1d69361d1584,4710654,15387
Flipwaan,False,0xef9b2690082ea291027acd3ab36a53e13467dc3b,170,,1232605,9700
Minty_Boy11,True,0x7d95d724c44675526383ef0c69b2745e251fd58b,203,,2632634,18522
bart_olin,True,0x9da3b437458d87f347aea2cf28452724061746d8,925,,2206308,7417
Vadymass,True,0x519d0ee973649ce2c220080a34ca68c7a3a5515b,1112,,3425760,1697
0xSedat,True,0x685ecd205ee018ee2e25b0cb431391f0d5942390,1250,0x2118000c9642d2c3b59894ae74ba77e3e4acb598,1857996,2264
bitcoininus,True,0xe2042f3611ff44d1047f4539ebf215a220c9f779,251,,39695983,43495
KenLin06699535,False,0x2b2b5bf54e2ca542da98e44852457c33c4a5a9d8,164,0x9a1d49fcd5b16951ddee5689e20c72e0d0a1b471,1870536,3208
wencorolla,True,0x0fe6a48278aa234e5c7cf6c5e587084fc08c66c9,569,0xf30156a106606a70e1e567694213ba3dba9999d9,21359921,17246
HD__Marketing,False,0x40db8365d1252bcb06598927698238a99d39228e,204,0x4807e43f3cb83a8a99f7dfbddfff10f4fb0b0120,39471508,64503
sikaele,True,0xef5f5d1695b4a0e8e87a1c71a0cd01af85ca9819,1226,0xc2fe2ee45bf9f8e19b70410e9c6e42792156eb7a,18102615,2584
Emer79599015,True,0x658191594cda88744d8158813029420dcf137a32,579,0x5b9ed20bec0280abe6787ac726d17a41adea21cb,39091885,2302
kmsinha1991,True,0xef18d342fae9c175e02a4ab6ed3a7d63f2255ac1,623,0x255b4906b907bc9953a9a5cbf4053f3f7074db01,1581967,7086
ArubaJamaicaBB,True,0xa02b6e47052132ec568cf5183c5afbf7f1ad8660,1131,,24808219,9414
senior_pandiny,True,0x323a8a4643c690dae74bd3be3110e0eb018e213e,101,0xd1784406933d7652995cc95f362fa4603543ebf8,1512055,26887
eaglecla3,True,0x092f190a527a5de46ea2515aee748b87094a6cb5,485,0x85df493659e5dfa69f25fd2e3b95d71206864523,1155683,1776
bakryung,True,0xf4a733fcac1557346302309c54121ff4e521f28d,282,,834418,1159
nima64423448,True,0x38f0c7d7e92422b68f2d5b4a388c05df6d531f52,953,,2432571,2596
dehsetgezegeni,False,0x5734d110867db331fce3c5e863ddb6a4f0201ed2,217,0xa3f87b345dafdafaea5e84cc70658fbb5dd556f4,1949476,6829
AleksandrSpb9,True,0xd44b4e9e61a171f41640c413d03a3093ad8bfe4a,185,,85395091,799
Neon30004,True,0x48a880c8407be2a8e5d820058800c81c75127744,300,0x81241dd89c31aea4bcc2018285c62d12f802c74d,1196097,986
kaozrealm,False,0x67691771270f0199bfe54a00f8343d15afc5b872,298,0x312710f877f1be04a0234ba016f248fc59922a66,980475,6827
Kostyko2,True,0x78869711dc3afdf20a41980343a917562e30fb1e,2502,,3290429,3501
kullaniciadivar,True,0x211cc9b2de4c18523ce2481664596dd2183e966f,943,,1067153,1187
extra201xyz,True,0x939035097adb542b53b56e586deaafa27e8a6566,494,0x0da6cad8f97db3b9e67f7e4ceede6b6d0da342aa,1470813,2239
kinkai34,True,0x12ef2cd4231d5cf655a6cdd4ac1524ffaa439c17,316,,2496073,133214
exmeronpan,True,0x9f97170f75732f1b9f9a5e4bc39d7ed71059a368,713,,2418517,6393
LapchIn_NikoLaY,True,0x7e61c4d1a2f9c3e97ca05439d5758f50d6de21cf,1356,,39028820,123
miseuteojeikeu,True,0x54defb5513cee0fc290b876c8fc580024a0ae927,333,0x57f794aa0c5b0d39b23bdeed965935cf7f72730b,1178519,2909
_haml0,True,0x1ea7a724215ba8ebff8e055b42117d75d6cfd823,544,0x1cf86e76cfd01ecb18e2f3cf58be23bb8d020c46,2314744,3523
ExtezyMr,False,0xcd98aa3437f953259e6983ebb8fe47b5f50317b4,492,0x383ec88d9ec3979f842885be60fa807439f5a9ca,2011065,4805
tarino483,True,0x311736fd98d19e9650e823704b9612aa28fe4596,2354,,6765336,9161
pinewize,True,0x56ff93114c7ab8489ccd4f33f4d0f7a4ff917263,1116,,2270779,9036
rebirosti,True,0x5b5791ffecefe798194fbe46fe2b1585e051e305,451,,4097379,30129
nimaymn,True,0x57e51559ea428787b884ef33a6780fa8478d4e58,1371,,4127578,3273
ArshiaGS,True,0xcd0b67a61e5e8f4616c19e421e929813b6d947df,1957,0x75b09e0d737a90804269b6c37675d83f57a9ea68,5044119,1342
mY5jSFeIjGDRmzW,True,0x92cbe89b5cb1c22c2c16bc465caf34e3c80b617d,871,0x774cce05f8cb15b2fa47e35b5fc5a9565bcdeae0,2281017,4348
HpkxMyaVl02RrMP,True,0x4a8d342ca6a96794f32569fe0ce0776b3ac04de8,2966,,878881,396
ZangLee1306,True,0xedbf72f88e72133b10cddded385d2b0f7b27f588,640,,1402852,1493
enterstake,True,0xf596f9420234ad8ad4486518113680fbf4054420,684,,1751280,19583
Yarosla04232049,True,0x279819776945fd04c5ab3017faaff2c597f61f61,1087,,2765879,2821
kokozima77,True,0x9a05a906231e0959208b2f76b89678c9faf044c1,407,0x2f12b5d69e04f6806f37618ef98e552d81901d4e,2644545,5175
1chioku,True,0xe524d29daf6d7cdeaaaf07fa1aa7732a45f330b3,136,,2338040,3164
Glebiy2,True,0x5033724d9d1314832973f50188ae6afdf83b7e32,1237,0xe242ad42363e3d8126220ca7e3f0b2f8fa1df2a9,11326308,1458
creaaaaate,True,0x47d228fb786bb14117625147f1055638f46b6893,1449,,3235359,3127
moussaa691,True,0xe331ef612cebc0aca6d0b586542b3c25c82350bb,249,,102124113,707
Goodpeopleboss,True,0x50b556d3a9413860b029a13a39ab0e2f3c841b2e,922,,3575171,32695
exothermicity,True,0x4a511876050a5e91faf8621b0167614f0fb39d7c,926,,2689174,1402
viatikahendiana,True,0x280ce9beaa73bf7749caa8e032d66659f24d43ec,1226,,1528152,1931
Asyawal10,True,0x6dfbcb3cb13fe7c8fef528b316159f1c8cec6139,3579,,1214654,1779
mandrin35,True,0x3c6ec8fb33537a487d097c4491d3d81ae43c5f9d,1597,,796196,15624
ViktoriiaZinch1,True,0x3680a1a35430cd9e8444053fb28f77812bfcf35c,1039,,5034455,33852
oiseaurare1919,True,0x9f6a7133c5d280ec6e30ac9f679e8c2c80dd9634,553,,3110658,2968
cosmos_falco,True,0x02c844016eb93c863d1b32f70392aeb3a5c38ac5,900,0xadd6b5130ee3669acd92e1b4f31a3262a9f027ad,30400251,1698
MateK1109,True,0x28ac0de8846615d147d276bf6c98b12922373d6e,253,0xa8cfaac11de8c291bc32670fc6a6332d97ed2de2,7042735,2429
AntiPot_eth,True,0x0b193ed5af07ea90c4e4ad3f1d90d67e1758bd29,272,0x519b517254da9b93deeb9a9943edc0b2171bf0e3,1967393,5192
nSBToSGjRrAyiwn,False,0x5daab3c195d7dac11cc88e99e63210daca4cbcc5,752,,3053993,978
bluestar7589,True,0xb2fa807717b164d8f142ab4922110971810d6948,2082,,5513235,511
akeredolu01,True,0xa2db796f0b89db0d4c1a0b94213e4878b2e9b36b,447,0xbcd096a31eb4ccedf843d77bd2fb63c2f57409f8,1057377,4414
0xnocta,True,0xc37b5d9a854de08c5d74522b726c316833e6a047,250,0x5d31b5a42f9c7a936c3b2978eaaa52c9516b09ef,28648574,4403
SKesseli,True,0xea61049efc2120d0facb87a6fe99bc175cd15589,1173,,1360393,14474
chesniy2610,True,0xae55c8b8387af435f86b1deda10d6e757b48486f,1324,,2476819,3341
avshudi,True,0x0313580c6840d0e32a42beed4f4f832d011ef473,135,0xb461345697d60ca2d50bfc1129850637d9bbb1d5,2765984,690
firouzi_k,True,0x23394b65df074d1459f7252d59268ed80fe54394,421,,2546729,1686
Lurts_thug,True,0x14474536ea9d8fe761edf527f35a30f43c39a097,476,,2147426,1668
Qureshi_MW,True,0xcfa1f36f9e9676ec67a619a8732678d8392e7137,1261,,4039244,2446
dgyamazaki,True,0x573c9a7a211ce55fc6f24a7bc8e3aa755546d16b,586,,54688985,6228
prometeus90,True,0x2ef2284a784c1fa06f95919fab978e87da18bc66,928,0xf83c0587928c44698aa5e978835c52a377dfa651,4516911,52372
